Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
02630/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Congreso;No Agrupados;LEY QUE CREA EL COLEGIO DE HISTORIADORES DEL PERÚ;Propone crear el Colegio Profesional de Historiadores del Perú, como institución autónoma de derecho público interno. El colegio establece su sede principal y filiales en el país de acuerdo a su estatuto.
02629/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Congreso;No Agrupados;LEY QUE MODIFICA LOS ARTÍCULOS 28, 173 DEL CÓDIGO PENAL, AUMENTANDO LAS CLASES DE PENAS E INCORPORANDO LA CASTRACIÓN QUÍMICA;Propone modificar los artículos 28, 173 del Código Penal, para incluir en los casos de Violación a la Libertad Sexual en menores de edad, la Castración Química.
02628/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Poder Ejecutivo;;LEY DE CREACIÓN DEL DISTRITO DE COCHABAMBA EN LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA;Propone Ley de creación del distrito de Cochabamba en la provincia de Tayacaja del departamento de Huancavelica.((Proyecto actualizado por acuerdo del Consejo Directivo de fecha 7 de marzo de 2018, núm. anterior 5373/2015-PE).
02627/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Poder Ejecutivo;;LEY DE CREACION DEL DISTRITO TOCAS EN LA PROVINCIA DE TAYACAJA DEL DEPARTAMENTO DE HUANCAVELICA;Propone Ley de creación del distrito de Tocas en la provincia de Tayacaja del departamento de Huancavelica.(Proyecto actualizado por acuerdo del Consejo Directivo de fecha 7 de marzo de 2018, núm. anterior 5384/2015-PE).
02626/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Poder Ejecutivo;;LEY DE CREACIÓN DEL DISTRITO DE LAMBRAS EN LA PROVINCIA DE TAYACAJA;Propone Ley de creación del distrito de Lambras en la provincia de Tayaca del departamento de Huancavelica.(Proyecto actualizado por acuerdo del Consejo Directivo de fecha 7 de marzo de 2018, núm. anterior 5421/2015-PE).
02625/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;26/03/2018;Congreso;Nuevo Perú;LEY ORGÁNICA DE HIDROCARBUROS;Propone Ley Orgánica de Hidrocarburos
02624/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE PROMUEVE EL FORTALECIMIENTO DE LAS MANCOMUNIDADES MUNICIPALES Y MODIFICA LA LEY 28029 Y SU MODIFICATORIA LEY 29341, LEY DE LA MANCOMUNIDAD MUNICIPAL;Propone Ley que promueve el fortalecimiento de las Mancomunidades Municipales y modifica la Ley 29029 y su modificatoria Ley 29341, Ley de la Mancomunidad Municipal
02623/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 952, LEY DE TRIBUTACIÓN MUNICIPAL;Propone modificar el artículo 87, inciso a) del Decreto Legislativo 952, modificatoria en el Decreto Legislativo 776, Ley de Tributación Municipal, referente a los criterios de distribución del Fondo de Compensación Municipal FONCOMUN.
02622/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Multipartidario;RESOLUCIÓN LEGISLATIVA DEL CONGRESO POR LA QUE SE ACEPTA LA RENUNCIA DEL CIUDADANO PEDRO PABLO KUCZYNSKI GODARD AL CARGO DE PRESIDENTE DE LA REPÚBLICA Y SE DECLARA LA VACANCIA DE LA PRESIDENCIA DE LA REPÚBLICA;Propone Resolución Legislativa del Congreso por la que se acepta la renuncia del ciudadano Pedro Pablo Kuczynski Godard al cargo de Presidente de la República y se declara la vacancia de la Presidencia de la República.
02621/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza por el Progreso;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL EL MEJORAMIENTO DE LA CARRETERA YUNGAY-LLANGANUCO-YANAMA-LLACMA, EN EL DEPARTAMENTO DE ANCASH;Propone declarar de necesidad pública e interés nacional el mejoramiento de la carretera Yungay-Llanganuco-Yanama-Llacma, en el departamento de Ancash, sin afectar las áreas naturales y arqueológicas, así como el medio ambiente.
02620/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza Para el Progreso;LEY QUE REGULA LA COMERCIALIZACIÓN, USO Y APLICACIÓN DE SUSTANCIAS DE RELLENO DENOMINADAS BIOPOLIMEROS Y AFINES EN TRATAMIENTOS CORPORALES CON FINES ESTÉTICOS, Y DEFINE DICHOS PROCEDIMIENTOS COMO ACTO MÉDICO;Propone proteger la vida y la integridad física y psicológica de los ciudadanos, a través de la prohibición, regulación, control, fiscalización y sanción del uso y aplicación de sustancias de relleno inyectables o biopolímeros, polímetros y afines no reasorbibles, no biodegradables o permanentes para fines estéticos en seres humanos.
02619/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza por el Progreso;LEY QUE MODIFICA EL LITERAL E) DEL ARTÍCULO 5 DE LA LEY 30225 SOBRE LA SUPERVISIÓN DE LOS CONTRATOS DE ESTADO A ESTADO A CARGO DEL OSCE;Propone modificar el literal e) del artículo 5 de la Ley 30225, Ley de Contrataciones del Estado, a efectos de precisar la periodicidad de la supervisión a cargo del Organismo Supervisor de las Contrataciones del Estado-OSCE, de los contratos de Estado a Estado.
02618/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA MODERNIZACIÓN DE LA INFRAESTRUCTURA VIAL A NIVEL DE AUTOPISTA DE LAS REDES VIALES OLLANTAYTAMBO-PISAC, URUBAMBA-CUSCO,CUSCO-PISAC;Propone declarar de necesidad pública e interés nacional la modernización de la infraestructura vial a nivel de autopista de la redes viales Ollantaytambo-Pisac, Urubamba-Cusco, Cusco-Pisac, en el departamento de Cusco.
02617/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA LA LEY 27607, LEY DE PORTEADOR;Propone modificar el artículo 6 de la Ley 27607, Ley del Porteador.
02616/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza por el Progreso;LEY QUE ESTABLECE Y FORTALECE LA COMPETENCIA SOBRE LA PREVENCIÓN Y PROMOCIÓN DE LA SALUD;Propone modificar el artículo 123 de la Ley 26842, Ley General de Salud, que establece y fortalece la competencia sobre la prevención y promoción de la salud.
02615/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Alianza por el Progreso;LEY DE INDUSTRIALIZACIÓN DE LA PAPA;Propone promover y fomentar la actividad agroindustrial de la producción de la papa, con la finalidad de estimular su mayor consumo a partir de una oferta de diversidad de productos para el consumidor y a la vez promover su exportación, medidas que permitirán generar mayor valor agregado a la papa y consiguiente generación de empleo
02614/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;23/03/2018;Congreso;Acción Popular;LEY QUE REFORMA LA CONSTITUCIÓN Y MODIFICA LA DURACIÓN DEL MANDADO DEL PRESIDENTE, VICEPRESIDENTES Y CONGRESISTAS ELEGIDOS EN LAS ELECCIONES GENERALES DE 2016;Propone Ley que reforma la Constitución y modifica la duración del mandato del Presidente, Vicepresidentes y Congresistas elegidos en las Elecciones Generales de 2016.
02613/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Congreso;Peruanos por el Kambio;LEY DE REFORMA CONSTITUCIONAL DEL ARTÍCULO 93 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ DE 1993, RESPECTO A LA INMUNIDAD PARLAMENTARIA;Propone modificar el artículo 93 de la Constitución Política del Perú de 1993, respecto a la inmunidad parlamentaria.
02612/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Poder Ejecutivo;;LEY QUE ESTABLECE CRITERIOS Y PROCEDIMIENTO DE SELECCIÓN DE INVERSIONES PÚBLICAS QUE NO SE ENCUENTREN FINANCIADAS EN EL PRESUPUESTO INSTITUCIONAL DE APERTURA O CON RECURSOS ASIGNADOS EN EL GOBIERNO NACIONAL;Propone ley que establece criterios y procedimiento de selección de Inversiones Públicas que no se encuentren financiadas en el Presupuesto Institucional de Apertura o con recursos asignados en el Gobierno Nacional.
02611/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Poder Ejecutivo;;LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1174, LEY DEL FONDO DE ASEGURAMIENTO EN SALUD DE LA POLICÍA NACIONAL DEL PERÚ;Propone ley que modifica el Decreto Legislativo 1174, Ley del Fondo de Aseguramiento en Salud de la Policía Nacional del Perú
02610/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL INSTITUTO TECNOLÓGICO PÚBLICO DE TACABAMBA, DISTRITO TACABAMBA, PROVINCIA DE CHOTA, DEPARTAMENTO DE CAJAMARCA;Propone declarar de interés nacional y necesidad pública la creación del Instituto Superior Tecnológico Público de Tacabamba, distrito Tacabamba, provincia de Chota, departamento de Cajamarca.
02609/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE MODIFICA EL ARTÍCULO 104 E INCORPORA EL ARTÍCULO 104-A EN LA LEY 29338, LEY DE RECURSOS HÍDRICOS;Propone modificar el artículo 104 e incorpora el artículo 104-A en la Ley 29338, Ley de Recursos Hídricos, tiene por objeto establecer la necesidad de un estudio técnico y de impacto ambiental antes de autorizar el trasvase de aguas de una cuenca a otra, para garantizar la distribución del agua para las actividades productivas sin descuidar la conservación de los ecosistemas de agua dulce y los servicios que nos proporcionan.
02608/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL ANEXO DE LA RESOLUCIÓN LEGISLATIVA 30724, QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR AL TERRITORIO DE LA REPÚBLICA DE ACUERDO CON EL PROGRAMA DE ACTIVIDADES OPERACIONALES DE LAS FUERZAS ARMADAS DEL PERÚ CON FUERZAS ARMADAS EXTRANJERAS CORRESPONDIENTE AL AÑO 2018, EN EL EXTREMO REFERIDO A LOS MESES DE ABRIL, MAYO Y JUNIO DEL AÑO 2018.;Propone Resolución Legislativa que modifica el Anexo de la Resolución Legislativa 30724, que autoriza el ingreso de personal militar al territorio de la República de Acuerdo con el Programa de Actividades Operacionales de las Fuerzas Armadas del Perú con Fuerzas Armadas Extranjeras correspondiente al año 2018, en el extremo referido a los meses de abril, mayo y junio del año 2018.
02607/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Poder Ejecutivo;;RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL ANEXO DE LA RESOLUCIÓN LEGISLATIVA 30724, RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE PERSONAL MILITAR AL TERRITORIO DE LA REPÚBLICA DE ACUERDO CON EL PROGRAMA DE ACTIVIDADES OPERACIONALES DE LAS FUERZAS ARMADAS DEL PERÚ CON FUERZAS ARMADAS EXTRANJERAS CORRESPONDIENTE AL AÑO 2018, EN EL EXTREMO CORRESPONDIENTE AL MES DE ABRIL 2018;Propone Resolución Legislativa que modifica el Anexo de la Resolución Legislativa 30724, Resolución Legislativa que autoriza el ingreso de personal militar al territorio de la República de Acuerdo con el Programa de Actividades Operacionales de las Fuerzas Armadas del Perú con Fuerzas Armadas Extranjeras correspondiente al año 2018, en el extremo correspondiente al mes de abril 2018.
02606/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Poder Ejecutivo;;LEY QUE REGULA LA OBLIGACIÓN DE LAS PERSONAS JURÍDICAS Y/O ENTES JURÍDICOS DE INFORMAR LA IDENTIFICACIÓN DE LOS BENEFICIARIOS FINALES;Propone Ley que regula la obligación de las personas jurídicas y/o entes jurídicos de informar la identificación de los beneficiarios finales.
02605/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Poder Ejecutivo;;"LEY QUE MODIFICA LA LEY 28874, LEY QUE REGULA LA PUBLICIDAD ESTATAL DENOMINÁNDOLA """"LEY DE COMUNICACIÓN GUBERNAMENTAL""""";Propone modificar diversos artículos de la Ley 28874, Ley que regula la publicidad estatal.
02604/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Célula Parlamentaria Aprista;LEY QUE REGULA LAS FUSIONES Y ADQUISICIONES EMPRESARIALES PARA PROMOVER LA COMPETENCIA;Propone ley que regula las fusiones y adquisiciones empresariales para promover la competencia.
02603/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Fuerza Popular;LEY QUE GARANTIZA EL DERECHO FUNDAMENTAL DE SUFRAGIO DE LOS MIEMBROS DE LAS FUERZAS ARMADAS Y DE LA POLICÍA NACIONAL, CON LA IMPLEMENTACIÓN DE MESAS DE TRANSEÚNTES, A TRAVÉS DE LA MODIFICACIÓN DE LOS ARTÍCULOS 68, 70 DE LA LEY ORGÁNICA DE ELECCIONES, LEY 26859;Propone modificar los artículos 68 y 70 de la Ley Orgánica de Elecciones, estableciendo que el Jurado Nacional de Elecciones disponga obligatoriamente la instalación de mesas de transeúntes para así posibilitar el derecho a sufragio activo de los ciudadanos miembros de las Fuerzas Armadas y la Policía Nacional que el día de la elección prestan servicios en una circunscripción electoral distinta de aquella en la que le corresponde sufragar.
02602/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;22/03/2018;Congreso;Fuerza Popular;LEY QUE CREA EL REGISTRO NACIONAL DE VIOLADORES SEXUALES, TRATA DE PERSONAS Y PROXENETISMO;Propone crear el Registro Nacional de Violadores Sexuales, Trata de Personas y Proxenetismo -RENASIEP, como órgano de Gobierno del Poder Judicial, donde estarán inscritas aquellas personas que tengan sentencias consentidas y ejecutoriadas por delitos contra la libertad sexual.
02601/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE CARHUAYOC EN LA PROVINCIA DE HUARI, DEPARTAMENTO DE ANCASH.;"Propone declarar de carácter prioritario y de preferente interés social la creación del distrito de """"Carhuayoc"""", en la provincia de Huari, departamento de Ancash, cuya capital será el pueblo del Carhuayoc, la misma que con la aprobación de la ley de creación del distrito se elevará a la categoría de ciudad."
02600/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Fuerza Popular;LEY QUE ESTABLECE LA GRATUIDAD DEL ESTACIONAMIENTO VEHICULAR COMO SERVICIO COMPLEMENTARIO O ACCESORIO;Propone establecer la gratuidad del estacionamiento vehicular como servicio complementario o accesorio en los establecimientos o centros comerciales.
02599/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE NECESIDAD E INTERÉS PÚBLICO EL FUNCIONAMIENTO DE MÓDULOS MULTISECTORIALES DE ATENCIÓN A VÍCTIMAS DE VIOLENCIA FAMILIAR;Propone declarar de necesidad e interés público el funcionamiento de Módulos Multisectoriales de atención a Víctimas de Violencia Familiar, en todas las regiones del país.
02598/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE ESTABLECE LA OBLIGATORIEDAD DE HABILITAR COMEDORES PARA LOS TRABAJADORES;Propone garantizar que los trabajadores puedan consumir sus alimentos en condiciones sanitarias adecuadas durante el horario de refrigerio en sus correspondientes centros de labores.
02597/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;21/03/2018;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA EL DÍA NACIONAL DE LOS TRABAJADORES Y TRABAJADORAS DEL HOGAR COMO DÍA NO LABORABLE Y REMUNERADO;Propone declarar el treinta (30) de marzo como el Día Nacional de los Trabajaadores y Trabajadoras del Hogar.
02596/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/03/2018;Congreso;Nuevo Perú;LEY QUE CREA EL SISTEMA DE REGISTRO DE AGRESORES SEXUALES;Propone crear el Sistema de Registro de Agresores Sexuales en el que se inscribe información de las personas procesadas, personas con condenas en primera instancia, personas con sentencia consentida o ejecutoriada y personas con requisitoria por la comisión de delitos de los Capítulos IX, X, XI del Título IV del Libro Segundo del Código Penal.
02595/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/03/2018;Congreso;Nuevo Perú;LEY QUE MODIFICA LOS ARTÍCULOS 46, 49 DE LA LEY 29973, LEY GENERAL DE LA PERSONA CON DISCAPACIDAD;Propone modificar los artículos 46 y 49 de la Ley 29973, Ley General de la Persona con Discapacidad
02594/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/03/2018;Congreso;Fuerza Popular;LEY QUE MODIFICA EL ARTÍCULO 3 DE LA LEY 29461, LEY QUE REGULA EL SERVICIO DE ESTACIONAMIENTO VEHICULAR Y PROMUEVE EL JUSTO COBRO POR ESTE SERVICIO;Propone modificar la Ley 29461, Ley que regula el servicio de estacionamiento vehicular, a fin que se incluya, la gratuidad de los servicios complementarios o accesorios de los servicios de estacionamiento vehicular.
02593/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/03/2018;Congreso;Fuerza Popular;RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL ARTÍCULO 35 DEL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA, SOBRE COMPOSICIÓN Y FUNCIONES DE LA COMISIÓN DE INTELIGENCIA;Propone modificar el artículo 35 del Reglamento del Congreso de la República, sobre composición y funciones de la Comisión de Inteligencia.
02592/2017-PE;2016 - 2021;Segunda Legislatura Ordinaria 2017;20/03/2018;Poder Ejecutivo;;LEY DE FORTALECIMIENTO DE LA VENTANILLA ÚNICA DE COMERCIO EXTERIOR;Propone establecer los alcances de la Ventanilla Única de Comercio Exterior (VUCE), así como las medidas necesaras para su fortalecimiento y la mejora de los procesos vinculados a los procedimientos y servicios que se realizan a través de ésta.
02591/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/03/2018;Congreso;No Agrupados;"LEY QUE DECLARA DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA CREACIÓN DEL CIRCUITO TURÍSTICO RURAL COMUNITARIO EN LA PROVINCIA DE CONDORCANQUI Y LA PUESTA EN VALOR Y PROMOCIÓN DEL CORREDOR TURÍSTICO """"RUTA DE LAS BAGUAS"""" EN LA REGIÓN AMAZONAS";"Propone declarar de necesidad pública y preferente interés nacional la creación del circuito turístico rural comunitario en la provincia de Condorcanqui, región Amazonas y la puesta en valor y promoción del Corredor Turístico """"Ruta de las Baguas"""" en la región Amazonas."
02590/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;19/03/2018;Congreso;No Agrupados;LEY QUE CREA EL FONDO DE DESARROLLO DE LA GANADERÍA LECHERA (FONDEL) Y DECLARA DE INTERÉS NACIONAL LA CREACIÓN DEL INSTITUTO DE INVESTIGACIÓN TÉCNICA DEL SECTOR LÁCTEO (ITL);Propone el desarrollo de la actividad ganadera mediante la creación del Fondo de Desarrollo de la Ganadería Lechera (FONDEL), asi como la declaratoria de necesidad pública preferente interés nacional del Instituto Nacional de Investigación Técnica del sector lácteo (ITL).
02589/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;16/03/2018;Congreso;Fuerza Popular;LEY QUE DECLARA DE NECESIDAD PÚBLICA Y PRIORITARIO INTERÉS NACIONAL LA CONSTRUCCIÓN DEL CANAL LOGÍSTICO DEL CENTRO DEL PERÚ;Propone declarar de necesidad pública y de prioritario interés nacional la construcción del Canal Logístico del Centro del Perú.
02588/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;16/03/2018;Congreso;Peruanos por el Kambio;"LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN DEL GEOPARQUE NACIONAL """"RESERVA NACIONAL SAN FERNANDO"""" EN LA PROVINCIA DE NAZCA, DEPARTAMENTO DE ICA";"Propone declarar de interés nacional la creación del Geoparque Nacional """"Reserva Nacional San Fernando"""" en la provincia de Nazca, departamento de Ica."
02587/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;16/03/2018;Congreso;Peruanos por el Kambio;"LEY QUE DECLARA DE INTERÉS NACIONAL LA CREACIÓN DEL GEOPARQUE NACIONAL """"RESERVA NACIONAL DE PARACAS"""" EN LA PROVINCIA DE PISCO, DEPARTAMENTO DE ICA";"Propone declarar de interés nacional la creación del Geoparque Nacional """"Reserva Nacional de Paracas"""" en la provincia de Pisco, departamento de Ica."
02586/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;16/03/2018;Congreso;Fuerza Popular;LEY DEL REGISTRO DE PERSONAS CONDENADAS Y PROCESADAS POR EL DELITO DE TERRORISMO, APOLOGÍA DEL DELITO DE TERRORISMO, DELITOS DE VIOLACIÓN DE LA LIBERTAD SEXUAL Y DELITOS DE TRÁFICO ILÍCITO DE DROGAS (REPECOPRO);Propone la Ley del Registro de Personas Condenadas y Procesadas por el delito de terrorismo, apología del delito de terrorismo, delitos de violación de la libertad sexual y delitos de tráfico ilícito de drogas (REPECOPRO) .
02585/2017-CR;2016 - 2021;Segunda Legislatura Ordinaria 2017;16/03/2018;Congreso;Fuerza Popular;LEY GENERAL DEL ARCHIVO GENERAL DE LA NACIÓN;Propone la Ley que tiene por objeto determinar y establecer las funciones de Archivo General de la Nación, para la salvaguarda, conservación, registro e incremento del Patrimonio Documental Archivístico de la Nación mediante la aplicación de principios, normas y procesos técnicos archivísticos.
