Expediente;Período;Legislatura;Fecha;Proponente;Parlamento;Título;Objeto
05511/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Podemos Perú;LEY QUE DISPONE LA IMPLEMENTACIÓN DEL GOBIERNO DIGITAL PREVISTA EN EL DECRETO LEGISLATIVO 1412 EN TODAS LAS ENTIDADES PÚBLICAS Y PRIVADAS DEL ESTADO PERUANO PARA REACTIVAR LA ECONOMÍA NACIONAL PARALIZADA A CONSECUENCIA DEL COVID-19;Propone disponer la implementación del Gobierno Digital prevista en el Decreto Legislativo 1412 en todas las entidades del Estado peruano con el fin de dinamizar, optimizar, flexibilizar, transparentar y disminuir costos en los procesos y actividades administrativas relacionadas a la función pública que estén al servicio de los ciudadanos, personas naturales y jurídicas.
05510/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY QUE MODIFICA EL ARTÍCULO 33 DE LA LEY 27783, LEY DE BASES DE LA DESCENTRALIZACIÓN A FIN DE CONSOLIDAR LA AUTONOMÍA Y REPRESENTATIVIDAD PROPIA DEL GOBIERNO REGIONAL DE LIMA (GORELI);Propone modificar el artículo 33 de la Ley 27783, Ley de Bases de la Descentralización.
05509/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Alianza Para el Progreso;LEY QUE MODIFICA EL ARTÍCULO 16 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ CON EL FIN DE FORTALECER EL SECTOR EDUCACIÓN;Propone modificar el artículo 16 de la Constitución Política del Perú, con el fin de fortalecer el Sector Educación.
05508/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Acción Popular;LEY DE FORTALECIMIENTO DE LOS DERECHOS DE SALUD DE LOS CONSUMIDORES;Propone fortalecer los derechos de salud de los ciudadanos, brindando las herramientas legales a la Superintendencia Nacional de Salud (SUSALUD) para hacerlos cumplir y establecer sanciones disuasivas por las infracciones y malas prácticas en el mercado, conforme a los artículos 7 y 9 de la Constitución Política del Perú, que establece que todas las personas tienen derecho a la protección de su salud, la del medio familiar y la de la comunidad.
05507/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE CREA EL SISTEMA INTEGRAL DE PENSIONES;Propone un Sistema Provisional Integral, universal sostenible que garantice el derecho de todos los ciudadanos a gozar de una pensión digna a la edad de jubilación, independiente de su condición económica o social y del régimen de la actividad económica o laboral que realice durante su vida.
05506/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;15/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA CREACIÓN DEL DISTRITO DE SANGANI EN LA PROVINCIA DE CHANCHAMAYO,, DEPARTAMENTO DE JUNÍN;Propone declarar de interés nacional y necesidad pública la creación del distrito de Sangani, en la provincia de Chanchamayo, departamento de Junín
05505/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DEMOCRATIZA LA DERRAMA MAGISTERIAL Y AUTORIZA EL RETIRO VOLUNTARIO DE FONDOS Y DESAFILIACIÓN;"Propone democratizar la derrama magisterial, a fin de establecer el retiro voluntario de los aportes acumulados y, la rentabilidad recaudada; en situaciones de Estado de Emergencia por crisis sanitaria o catástrofes naturales, a fin de que las y los afiliados de éstas, no se vean afectados por el impacto económico. Finalmente, permite la libre desafiliación."
05504/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Alianza Para el Progreso;REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 62 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ;Propone modificar el artículo 62 de la Constitución Política del Perú, que regula por parte del Estado los contratos que tienen connotación y consideraciones de interés social o necesidad pública.
05503/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY QUE ESTABLECE DERECHOS Y BENEFICIOS PARA LOS LICENCIADOS DE LAS FF.AA. COMPRENDIDOS EN EL D.S. 004-2020-DE, QUE COMBATEN EN PRIMERA LÍNEA CONTRA EL COVID-19;Propone modificar temporalmente la Ley 29248, Ley del Servicio Militar-
05502/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Fuerza Popular;LEY QUE PROMUEVE EL PAGO OPORTUNO A LAS MIPYME QUE SON PROVEEDORES DEL ESTADO;Ley tiene por objeto que se cumpla con el pago oportuno las prestaciones contractualmente pactadas con las micro, pequeñas y medianas empresas (MIPYME) que son proveedoras del Estado.
05501/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Fuerza Popular;LEY QUE MODIFICA EL ARTÍCULO 39 DE LA LEY 29459, PARA DEFENSA AL CONSUMIDOR PARA PROMOVER LA PUBLICIDAD DE INFORMACIÓN COMPARATIVA DE PRECIOS Y PRODUCTOS FARMACÉUTICOS Y DISPOSITIVOS MÉDICOS;
05500/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY DE PROTECCIÓN A LA ECONOMÍA FAMILIAR APLICABLES A LAS OBLIGACIONES BANCARIAS Y FINANCIERAS DE LAS PERSONAS NATURALES Y JURÍDICAS AFECTADAS POR LA EMERGENCIA DEL COVID-19;Propone establecer medidas de carácter excepcional y temporal que permita proteger la economía familiar aplicables a las obligaciones bancarias y financieras de las personas naturales y jurídicas afectadas por la situación financiera originada por la emergencia del Covid-19.
05499/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Acción Popular;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL TRASLADO DE LA SEDE DEL MINISTERIO DE CULTURA A LA CIUDAD DEL CUSCO PARA REACTIVAR EL TURISMO;Propone declarar de interés nacional y necesidad pública el traslado de la sede del Ministerio de Cultura a la ciudad del Cusco, región Cusco, denominada por la constitución capital Histórica del Perú.
05498/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA EL MEJORAMIENTO Y AMPLIACIÓN DE LOS SERVICIOS DE SALUD DEL HOSPITAL CARLOS CORNEJO ROSELLÓ VIZCARDO DEL DISTRITO Y PROVINCIA DE AZÁNGARO, DEPARTAMENTO DE PUNO;Propone declarar de interés nacional y necesidad pública el mejoramiento y ampliaciòn de los servicios de salud del hospital Carlos Cornejo Roselló Vizcardo del distrito y provincia de Azángaro, departamento de Puno.
05497/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;12/06/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY DE REFORMA CONSTITUCIONAL QUE PROPONE MODIFICAR EL RÉGIMEN ECONÓMICO DE LA CONSTITUCIÓN A FIN DE PROHIBIR MONOPOLIOS, OLIGOPOLIOS Y EL ACAPARAMIENTO PRIVADO EN EL MERCADO;Propone ley de reforma constitucional tiene como objeto la reforma parcial del artículo 61 del régimen económico de la Constitución Política de 1993, eliminando los monopolios y oligopolios privados a fin de propender relaciones dinámicas y equilibradas entre la sociedad, el mercado y el Estado.
05496/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Partido Morado;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 34 Y 39 DE LA CONSTITUCIÓN SOBRE IMPEDIMENTOS PARA SER CANDIDATO Y EJERCER LA FUNCIÓN PÚBLICA;Propone reformar parcialmente la Constitución Política del Perú a fin de establecer medidas para garantizar una mayor idoneidad en el ejercicio de los cargos de elección popular.
05495/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Alianza Para el Progreso;RESOLUCIÓN LEGISLATIVA QUE MODIFICA LOS ARTÍCULOS 23 Y 30 DEL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA;Propone modificar el literal i) del artículo 23 y el literal m) del artículo 30 del Reglamento del Congreso de la República, para precisar el carácter obligatorio de la entrega de la declaración jurada de intereses por parte de los Congresistas y, el alcance de personal del parlamento que está en la obligaciónb de presentarla.
05494/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Fuerza Popular;RESOLUCIÓN LEGISLATIVA QUE MODIFICA LOS ARTÍCULOS 23 Y 30 DEL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA;Resolución Legislativa del Congreso tiene por objeto regular la presentación de la Declaración Jurada para la Gestión de Conflictos de Intereses a cargo de los congresistas de la República, así como del personal del servicio y de la organización parlamentaria que esté en la obligación de presentarla, garantizando la autonomía del Congreso de la República, establecida en el artículo 94 de la Constitución Política del Perú.
05493/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;No Agrupados;LEY CONTRA EL RACISMO Y TODA FORMA DE DISCRIMINACIÓN RACIAL;"Propone establecer mecanismos para la prevenciòn, eliminación y sanción de actos de racismo y toda forma de discriminación racial que se ejerzan contra cualquier persona o grupo social, en el marco de la Constitución Política del Perú y los tratados internacionales de los derechos humanos; así como, la promoción de políticas públicas de protección y prevención del delito de discriminación por motivos de raza o étnia."
05492/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Acción Popular;LEY DE REFORMA CONSTITUCIONAL QUE INCORPORA LOS ARTÍCULOS 61, 62 Y NUMERAL 2 DEL ARTÍCULO 137 DE LA CONSTITUCIÓN POLÍTICA, INCORPORANDO LA MEDIDA DE EXCEPCIÓN EN ÁREAS DE PROMOCIÓN DE LA SALUD, LIMITANDO LA LIBRE COMPETENCIA CUANDO SE DECLARE EMERGENCIA SANITARIA A CONSECUENCIA DE LA PANDEMIA Y/O DESASTRES NATURALES Y LA EXCEPCIÓN EN LOS CONTRATOS;Propone incorporar los artículos 61, 62 y numeral 1 del artículo 137 de la Constitución Política, una medida extraordinaria, atípica, excepcional, provisional por un determinado estado, sin precedentes de carácter económico, buscando proteger la vida y la salud, ante cualquier otro derecho que se le pudiera interponer y que vulnere los derechos fundamentales a la vida y la protección de la salud cuando exista declaratorias de emergencia por pandemia y/o desastres naturales.
05491/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Unión por el Perú;LEY QUE ESTABLECE MEDIDAS EXCEPCIONALES A FAVOR DE LAS MUNICIPALIDADES PROVINCIALES Y DISTRITALES PARA GARANTIZAR PAGO DE SERVICIOS ESENCIALES;Propone establecer medidas excepcionales a favor de las Municipalidades Provinciales y Distritales para el Ejercicio 2020, para financiar sus gastos referidos al mantenimiento de los servicios de la ciudad, limpieza pública, recojo de residuos sólidos, seguridad ciudadana, fiscalización y control municipal y aquellas indispensables al manejo institucional, incluyendo el pago de los pensionistaas, servidores bajo los regímenes del Decreto Legislativo 276, Decreto Legislativo 728 y los Trabajadores CAS.
05490/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Frente Popular Agrícola del Perú;LEY QUE ESTABLECE MEDIDAS PARA GARANTIZAR LA TRANSPARENCIA Y ERRADICAR EL APROVECHAMIENTO ECONÓMICO ABUSIVO DE LAS CLÍNICAS PRIVADAS;Propone establecer disposiciones que garanticen la transparencia, el derecho a la información y la protección de los/as usuarios de los servicios de salud brindados por establecimientos de salud de titularidad privada, en adelante, establecimientos privados.
05489/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE REGULA LA TELEDUCACIÓN COMUNITARIA EN LA EDUCACIÓN BÁSICA Y SUPERIOR;Propone regular la teleducación comunitaria, aplicable en la educación básica y superior, mediante el empleo del uso de las Tecnologías de Información y Comunicación-TIC, como herramienta tecnológica de educación a distancia o diferida entre los actores del proceso educativo, que propician el aprendizaje autónomo y continuo
05488/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;11/06/2020;Congreso;Unión por el Perú;LEY QUE SUSPENDE EL COBRO DE LOS SERVICIOS PÚBLICOS DE ENERGÍA ELÉCTRICA, AGUA Y ALCANTARILLADO, GAS NATURAL DOMICILIARIO, TELECOMUNICACIONES E INTERNET DURANTE LA DECLARACIÓN DE ESTADO DE EMERGENCIA NACIONAL;Propone declarar de necesidad pública e interés nacional la suspensión del cobro de los servicios públicos de energía eléctrica, agua y alcantarillado, gas natural domiciliario, telecomunicaciones e internet, en situaciones de excepción constitucional por declaraciòn de estado de emergencia o de estado de sitio a nivel nacional, a fin de salvaguardar los derechos de los usuarios al acceso y disponibilidad de dichos servicios, garantizando el nivel de suficiencia, seguridad, calidad y continuidad previsto en los contratos de suministro correspondiente.
05487/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Acción Popular;LEY SOBRE ROL DE LOS GOBIERNOS LOCALES EN SITUACIONES DE EMERGENCIA;Propone que las municipalidades provinciales y distritales deberán organizar, planificar y ejecutar acciones de prevención y atención de emergencias sociales, conforme a la realidad de sus comunidades, en ejercicio pleno de su autonomía, coordinando con las instancias respectivas de los gobiernos nacional, regional y provincial en lo que corresponda.
05486/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Fuerza Popular;LEY QUE FACULTA A LOS GOBIERNOS REGIONALES UTILIZAR LAS RENTAS DE ADUANAS PARA IMPLEMENTAR Y REPONTENCIAR LOS SISTEMAS DE SALUD;Propone establecer medidas excepcionales que autoricen el uso de parte de los gobiernos regionales de los recursos efectivamente transferidos, así como de los saldos de balance generados por las rentas de aduanas, con la finalidad de implementar y repontenciar los sistemas de salud, en sus respectivas regiones en un contexto de pandemia mundial por el Covid-19
05485/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Alianza Para el Progreso;LEY QUE PROPONE LA LIBERACIÓN DEL 40% DE LOS APORTES INDIVIDUALES PREVISIONALES DE LOS ASOCIADOS A LA DERRAMA MAGISTERIAL;Propone ley que tiene como objeto permitir que los asociados a la derrama magisterial puedan disponer voluntariamente del cuarenta por ciento (40%) de sus aportes previsionales por única vez, durante estado de emergencia ocasionado por desastres naturales y/o crisis sanitaria
05484/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Frente Amplio por Justicia, Vida y Libertad;LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA PROTECCIÓN Y PROMOCIÓN DE LA ACTIVIDAD AGRÍCOLA, PECUARIA Y DE AGRICULTURA FAMILIAR COMO ACTIVIDADES ESTRATÉGICAS PARA LA SEGURIDAD ALIMENTARIA DEL PERÚ;Propone declarar de interés nacional y necesidad pública la protección y promoción de la actividad agrícola, pecuaria y de agricultura familiar como actividades estratégicas para la seguridad alimentaria del país con criterios de sostenibilidad e interculturalidad.
05483/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Podemos Perú;LEY QUE CONDONA DE MANERA PARCIAL EL PAGO DE LA DEUDA POR EL CONSUMO DE AGUA POTABLE A LOS HOGARES DE MENORES RECURSOS ANTE LA PANDEMIA MUNDIAL DEL COVID-19;Propone establecer una medida excepcional en favor de los Hogares de Menores Recursos respecto a la condonación parcial de la deuda que hubiera generado la falta de pago por el consumo de agua potable a las Empresas Prestadoras de Servicio de Saneamiento-EPS a nivel nacional
05482/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Podemos Perú;"LEY QUE MODIFICA LA LEY 27728 """"LEY DEL MARTILLERO PÚBLICO""""; LA LEY 30229 """"LEY QUE ADECÚA EL USO DE LAS TECNOLOGÍAS DE INFORMACIÓN Y COMUNICACIONES EN EL SISTEMA DE REMATES JUDICIALES Y EN LOS SERVICIOS DE NOTIFICACIONES DE LAS RESOLUCIONES JUDICIALES, Y QUE MODIFICA LA LEY ORGÁNICA DEL PODER JUDiCIAL, EL CÓDIGO PROCESAL CIVIL, EL CÓDIGO PROCESAL CONSTITUCIONAL Y LA LEY PROCESAL DEL TRABAJO"""";; Y EL ARTÍCULO 731 DEL CÓDIGO PROCESAL CIVIL";Propone la modificación del artículo 3, el numeral 1 del artículo 12, y los numerales 1,2, 4 y 7 del artículo 24 de la Ley 27728, Ley del Martillero Público
05481/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Alianza Para el Progreso;LEY QUE DEJA SIN EFECTO EL DETERIORO DE LA CALIFICACIÓN CREDITICIA DE LOS CLIENTES DEL SISTEMA FINANCIERO POR MOTIVOS DE LA EMERGENCIA NACIONAL POR EL COVID-19;Propone dejar sin efecto el deterioro de la calificación crediticia de los clientes del sistema financiero quienes por motivos de la emergencia nacional decretada consecuencia del COVID-19,hayan caído en atraso o se encuentren impagos en sus obligaciones crediticias con el sistema financiero.
05480/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Alianza Para el Progreso;LEY QUE ESTABLECE LA INCLUSIÓN FINANCIERA A TODO CIUDADANO PERUANO AL CUMPLIR LA MAYORÍA DE EDAD MEDIANTE LA CREACIÓN AUTOMÁTICA DE UNA CUENTA NACIONAL DE AHORROS;Propone establecer la inclusión financiera y bancarización a todo ciudadano peruano a nivel nacional, al cumplir la mayoría de edad mediante la apertura automática de una cuenta nacional de ahorros en moneda nacional.
05479/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Fuerza Popular;LEY QUE AMPLÍA EL ALCANCE DEL ARTÍCULO 2 DEL DECRETO DE URGENCIA 037-2020 Y RECONOCE SEGURO DE VIDA AL PERSONAL DE LA SALUD QUE PRESTA SERVICIOS EN EL SECTOR PÚBLICO AL MARGEN DEL TIPO DE CONTRATO;Propone ley que amplía el alcance del artículo 2 del Decreto de Urgencia 037-2020 y reconoce seguro de vida al personal de la Salud que presta servicios en el sector público al margen del tipo de contrato
05478/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Acción Popular;LEY QUE AUTORIZA AL BANCO CENTRAL DE RESERVA DEL PERÚ A FIJAR TASAS DE INTERÉS MÁXIMO EN CASOS DE EMERGENCIA NACIONAL CONFORME AL INCISO 1 DEL ARTÍCULO 137 DE LA CONSTITUCIÓN;Propone regular que en casos de Emergencia Nacional decretados por el Poder Ejecutivo en el marco del inciso 1 del artículo 137 de la Constitución Política del Perú, el Banco Central de Reserva del Perú se encuentre habilitado de fijar las tasas de interés máximo a fin de regular alguna asimetría en el mercado.
05477/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Partido Morado;LEY QUE AGILIZA EL PROCEDIMIENTO PARA EL LEVANTAMIENTO DE LA INMUNIDAD PARLAMENTARIA;Propone modificar el artículo 93 de la Constitución Política del Perú, que legisla sobre la inmunidad parlamentaria
05476/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Partido Morado;LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 93 DE LA CONSTITUCIÓN;Propone modificar el artículo 93 de la Constitución Política del Perú, que regula la inmunidad parlamentaria
05475/2020-CR;2016 - 2021;Primera Legislatura Ordinaria 2020;10/06/2020;Congreso;Fuerza Popular;LEY QUE MODIFICA LA LEY 29248 LEY DEL SERVICIO MILITAR;Propone modificar la Ley del Servicio Militar con la finalidad de establecer incentivos que permitan que aquellos peruanos a partir de los 18 años de edad puedan ser preparados para contribuir en la defensa de la soberanía e integridad territorial y el desarrollo nacional, prestando apoyo social y humanitario, promover el respeto y amor a los valores patrios, símbolos y tradiciones culturales, y a coadyuvar a su desarrollo y laboral para el futuro.
